2014.12.08,16:00,1.56204,1.56730,1.56184,1.56724,16211
2014.12.08,20:00,1.56728,1.56788,1.56433,1.56546,11536
2014.12.09,00:00,1.56543,1.56604,1.56364,1.56412,13547
2014.12.09,04:00,1.56412,1.56649,1.56254,1.56563,15301
2014.12.09,08:00,1.56562,1.56943,1.56317,1.56403,27825
2014.12.09,12:00,1.56402,1.56791,1.56292,1.56576,23104
2014.12.09,16:00,1.56577,1.57168,1.56554,1.56771,18927
2014.12.09,20:00,1.56773,1.56773,1.56505,1.56719,9643
2014.12.10,00:00,1.56719,1.56859,1.56594,1.56688,14189
2014.12.10,04:00,1.56689,1.56912,1.56659,1.56875,12649
2014.12.10,08:00,1.56876,1.57038,1.56468,1.56524,17743
2014.12.10,12:00,1.56527,1.57054,1.56515,1.56878,18655
2014.12.10,16:00,1.56877,1.57188,1.56825,1.57121,20129
2014.12.10,20:00,1.57118,1.57174,1.56945,1.57152,12767
2014.12.11,00:00,1.57152,1.57564,1.57117,1.57137,18726
2014.12.11,04:00,1.57137,1.57240,1.57037,1.57193,11300
2014.12.11,08:00,1.57192,1.57286,1.56516,1.56605,27455
2014.12.11,12:00,1.56604,1.56982,1.56529,1.56817,27348
2014.12.11,16:00,1.56823,1.57239,1.56684,1.57011,20597
2014.12.11,20:00,1.57012,1.57354,1.56948,1.57278,11523
2014.12.12,00:00,1.57279,1.57321,1.57140,1.57198,14563
2014.12.12,04:00,1.57197,1.57307,1.57163,1.57240,11337
2014.12.12,08:00,1.57240,1.57312,1.56942,1.57125,23546
2014.12.12,12:00,1.57124,1.57461,1.57013,1.57246,24604
2014.12.12,16:00,1.57246,1.57343,1.56975,1.57146,23628
2014.12.12,20:00,1.57152,1.57246,1.57011,1.57122,7846
2014.12.15,00:00,1.57275,1.57358,1.57030,1.57066,18248
2014.12.15,04:00,1.57066,1.57462,1.57061,1.57413,10433
2014.12.15,08:00,1.57415,1.57464,1.56605,1.56621,20525
2014.12.15,12:00,1.56622,1.56753,1.56449,1.56506,21459
2014.12.15,16:00,1.56507,1.56759,1.56009,1.56434,26882
2014.12.15,20:00,1.56441,1.56538,1.56269,1.56433,11096
2014.12.16,00:00,1.56433,1.56520,1.56306,1.56493,9874
2014.12.16,04:00,1.56492,1.56649,1.56467,1.56609,10838
2014.12.16,08:00,1.56609,1.57235,1.56103,1.57073,27137
2014.12.16,12:00,1.57075,1.57854,1.57065,1.57548,32147
2014.12.16,16:00,1.57548,1.57662,1.57144,1.57440,24846
2014.12.16,20:00,1.57445,1.57525,1.57216,1.57466,14697
2014.12.17,00:00,1.57466,1.57486,1.57250,1.57255,13288
2014.12.17,04:00,1.57256,1.57306,1.57137,1.57182,8757
2014.12.17,08:00,1.57182,1.57372,1.56770,1.57065,24842
2014.12.17,12:00,1.57066,1.57356,1.56920,1.57003,25357
2014.12.17,16:00,1.57003,1.57123,1.56329,1.56373,25483
2014.12.17,20:00,1.56292,1.56986,1.55415,1.55681,24700
2014.12.18,00:00,1.55735,1.55911,1.55614,1.55871,10019
2014.12.18,04:00,1.55871,1.55936,1.55750,1.55790,9349
2014.12.18,08:00,1.55792,1.56615,1.55485,1.56418,28485
2014.12.18,12:00,1.56420,1.56653,1.56036,1.56503,27204
2014.12.18,16:00,1.56502,1.56770,1.56306,1.56608,21552
2014.12.18,20:00,1.56608,1.56741,1.56573,1.56672,11445
2014.12.19,00:00,1.56672,1.56729,1.56508,1.56628,14620
2014.12.19,04:00,1.56627,1.56638,1.56500,1.56565,9344
2014.12.19,08:00,1.56565,1.56817,1.56408,1.56484,22874
2014.12.19,12:00,1.56480,1.56738,1.56167,1.56469,23844
2014.12.19,16:00,1.56469,1.56490,1.56050,1.56219,21069
2014.12.19,20:00,1.56220,1.56446,1.56194,1.56284,8365
2014.12.22,00:00,1.56240,1.56436,1.56195,1.56421,8746
2014.12.22,04:00,1.56421,1.56495,1.56383,1.56387,8281
2014.12.22,08:00,1.56386,1.56647,1.56073,1.56220,19771
2014.12.22,12:00,1.56218,1.56355,1.55980,1.56170,17653
2014.12.22,16:00,1.56170,1.56301,1.56015,1.56099,12358
2014.12.22,20:00,1.56100,1.56121,1.55727,1.55832,11374
2014.12.23,00:00,1.55832,1.55923,1.55728,1.55912,13306
